PRIMARY_KEY,FORMER_JOB_42,former_emp_contract,retirement_age
17034,"csp_2_2","EMP2-2",65
17040,"csp_1_3","EMP2-2",60
17043,"csp_6_3","EMP1-6",57
17057,"csp_2_2","EMP2-2",60
17062,"csp_5_4","EMP1-6",65
17064,"csp_4_3","EMP1-6",55
17068,"csp_3_5","EMP1-5",69
17069,"csp_6_3","EMP1-6",61
17079,"csp_5_5","EMP1-6",60
17084,"csp_4_2","EMP1-6",60
17085,"csp_5_6","EMP1-6",60
17092,"csp_5_5","EMP1-6",56
17104,"csp_6_3","EMP1-5",60
17110,"csp_5_2","EMP1-6",60
17111,"csp_6_7","EMP1-6",60
17120,"csp_5_6","EMP1-6",65
17128,"csp_4_3","EMP2-1",65
17144,"csp_4_7","EMP1-6",58
17150,"csp_4_6","EMP1-6",58
17164,"csp_4_6","EMP1-6",62
17168,"csp_5_6","EMP1-6",65
17173,"csp_5_6","EMP1-6",60
17183,"csp_6_3","EMP1-6",57
17185,"csp_3_7","EMP1-6",62
17195,"csp_6_7","EMP1-6",64
17196,"csp_1_3","EMP2-2",55
17198,"csp_1_1","EMP2-2",65
17206,"csp_4_7","EMP1-6",65
17226,"csp_6_7","EMP1-6",60
17230,"csp_4_6","EMP1-6",60
17240,"csp_3_8","EMP1-6",60
17263,"csp_5_4","EMP1-6",60
17264,"csp_6_3","EMP1-6",64
17270,"csp_6_8","EMP1-5",60
17271,"csp_2_1","EMP2-1",56
17273,"csp_5_6","EMP1-6",64
17280,"csp_6_7","EMP1-6",60
17282,"csp_6_3","EMP1-6",60
17284,"csp_6_7","EMP1-5",60
17294,"csp_4_8","EMP1-6",65
17298,"csp_6_7","EMP1-6",60
17319,"csp_6_3","EMP1-6",64
17325,"csp_4_7","EMP1-6",60
17326,"csp_4_8","EMP1-6",63
17327,"csp_5_4","EMP1-6",65
17330,"csp_6_4","EMP1-6",60
17357,"csp_1_3","EMP2-2",55
17359,"csp_6_3","EMP1-6",64
17362,"csp_3_8","EMP1-6",64
17365,"csp_2_1","EMP2-2",60
17366,"csp_5_4","EMP1-6",59
17367,"csp_4_6","EMP1-5",57
17369,"csp_4_6","EMP1-6",60
17370,"csp_5_2","EMP1-6",59
17371,"csp_1_1","EMP2-1",60
17378,"csp_5_2","EMP1-6",65
17381,"csp_6_8","EMP1-6",55
17391,"csp_2_1","EMP2-2",57
17417,"csp_6_2","EMP1-6",59
17424,"csp_6_5","EMP1-6",59
17432,"csp_4_3","EMP1-6",59
17434,"csp_5_6","EMP1-6",65
17462,"csp_5_5","EMP1-6",59
17472,"csp_5_6","EMP1-6",62
17474,"csp_5_4","EMP1-6",61
17481,"csp_6_5","EMP1-5",60
17491,"csp_4_3","EMP1-6",65
17496,"csp_5_5","EMP1-6",60
17503,"csp_6_4","EMP1-6",65
17507,"csp_3_8","EMP1-5",63
17515,"csp_6_4","EMP1-6",60
17519,"csp_6_3","EMP1-6",64
17521,"csp_3_8","EMP1-6",61
17523,"csp_5_4","EMP1-6",60
17549,"csp_4_3","EMP1-6",60
17557,"csp_6_8","EMP1-6",59
17567,"csp_5_4","EMP1-6",52
17574,"csp_4_7","EMP1-6",60
17580,"csp_5_4","EMP1-6",62
17595,"csp_6_8","EMP1-6",60
17603,"csp_5_2","EMP1-6",56
17611,"csp_5_6","EMP1-6",59
17612,"csp_4_5","EMP1-6",54
17618,"csp_3_7","EMP1-6",55
17634,"csp_2_2","EMP2-2",65
17645,"csp_2_1","EMP2-1",56
17653,"csp_6_8","EMP1-6",60
17656,"csp_6_3","EMP1-6",60
17659,"csp_3_7","EMP1-6",60
17667,"csp_5_6","EMP1-5",60
17672,"csp_1_1","EMP2-1",60
17679,"csp_4_2","EMP1-6",60
17697,"csp_5_6","EMP1-6",65
17698,"csp_4_2","EMP1-6",60
17717,"csp_6_7","EMP1-6",60
17724,"csp_4_6","EMP1-6",60
17726,"csp_6_7","EMP1-6",64
17727,"csp_6_4","EMP1-6",60
17733,"csp_6_7","EMP1-6",55
17734,"csp_6_7","EMP1-6",55
17737,"csp_3_4","EMP1-6",65
17740,"csp_6_4","EMP1-6",56
17752,"csp_5_6","EMP1-6",60
17764,"csp_2_1","EMP2-1",60
17775,"csp_5_2","EMP1-5",63
17787,"csp_4_6","EMP1-6",65
17793,"csp_4_5","EMP1-6",60
17800,"csp_5_6","EMP1-6",60
17805,"csp_2_3","EMP2-2",60
17811,"csp_6_4","EMP1-6",52
17815,"csp_5_4","EMP1-6",63
17839,"csp_6_2","EMP1-6",60
17846,"csp_6_7","EMP1-6",60
17851,"csp_3_7","EMP1-6",65
17852,"csp_3_3","EMP1-6",58
17858,"csp_2_1","EMP2-1",58
17861,"csp_6_8","EMP1-6",63
17868,"csp_4_3","EMP1-6",58
17871,"csp_1_1","EMP2-1",61
17872,"csp_6_8","EMP1-3",60
17889,"csp_6_3","EMP1-6",60
17903,"csp_6_7","EMP1-6",60
17904,"csp_4_3","EMP1-6",60
17908,"csp_4_7","EMP1-6",65
17914,"csp_5_2","EMP1-6",62
17918,"csp_5_2","EMP1-6",60
17922,"csp_6_5","EMP1-6",63
17935,"csp_5_5","EMP1-6",60
17942,"csp_5_6","EMP1-6",60
17947,"csp_5_4","EMP1-6",60
17949,"csp_2_2","EMP2-1",60
17960,"csp_4_5","EMP1-6",60
17965,"csp_2_2","EMP2-3",65
17970,"csp_5_2","EMP1-6",55
17982,"csp_4_3","EMP1-6",65
17987,"csp_6_2","EMP1-6",65
17988,"csp_2_2","EMP2-1",63
17994,"csp_2_1","EMP2-1",60
17999,"csp_6_7","EMP1-6",58
18000,"csp_2_1","EMP2-1",60
18007,"csp_3_7","EMP1-6",56
18010,"csp_4_7","EMP1-6",59
18019,"csp_3_7","EMP1-6",60
18020,"csp_6_2","EMP1-5",60
18022,"csp_6_8","EMP1-6",60
18033,"csp_6_7","EMP1-3",57
18038,"csp_5_3","EMP1-6",67
18052,"csp_5_2","EMP1-6",60
18057,"csp_6_8","EMP1-6",60
18066,"csp_3_7","EMP1-6",58
18067,"csp_2_2","EMP2-2",57
18072,"csp_5_4","EMP1-6",60
18083,"csp_5_6","EMP1-6",59
18090,"csp_4_6","EMP1-6",57
18092,"csp_6_2","EMP1-6",69
18093,"csp_5_2","EMP1-5",60
18124,"csp_4_8","EMP1-6",60
18134,"csp_5_2","EMP1-5",60
18137,"csp_6_4","EMP1-6",64
18138,"csp_4_7","EMP1-6",57
18140,"csp_4_3","EMP1-6",61
18146,"csp_4_7","EMP1-6",61
18150,"csp_5_6","EMP1-6",59
18156,"csp_6_7","EMP1-6",65
18157,"csp_5_6","EMP1-6",60
18171,"csp_4_7","EMP2-1",60
18172,"csp_6_8","EMP1-6",60
18178,"csp_4_3","EMP2-2",60
18179,"csp_6_9","EMP1-6",59
18181,"csp_6_4","EMP1-6",55
18182,"csp_3_7","EMP1-6",60
18183,"csp_5_2","EMP1-6",64
18185,"csp_6_2","EMP1-6",60
18187,"csp_5_3","EMP1-6",55
18195,"csp_1_1","EMP2-1",60
18198,"csp_6_5","EMP1-6",60
18210,"csp_6_7","EMP1-6",60
18212,"csp_5_2","EMP1-6",63
18225,"csp_5_2","EMP1-6",60
18238,"csp_6_2","EMP1-6",60
18244,"csp_1_3","EMP2-1",64
18258,"csp_4_5","EMP1-6",60
18263,"csp_5_4","EMP1-6",65
18264,"csp_5_5","EMP1-6",60
18271,"csp_4_7","EMP1-5",60
18278,"csp_6_2","EMP1-6",65
18280,"csp_3_8","EMP1-6",60
18285,"csp_5_6","EMP1-6",62
18307,"csp_2_1","EMP2-2",60
18311,"csp_5_6","EMP1-6",60
18313,"csp_6_3","EMP1-6",61
18319,"csp_4_8","EMP1-6",60
18325,"csp_4_6","EMP1-6",56
18327,"csp_6_7","EMP1-6",56
18328,"csp_5_5","EMP1-6",60
18332,"csp_3_3","EMP1-5",56
18333,"csp_2_1","EMP2-2",56
18334,"csp_6_5","EMP1-6",64
18340,"csp_6_7","EMP1-6",65
18349,"csp_5_6","EMP1-6",56
18350,"csp_5_4","EMP1-6",60
18362,"csp_3_7","EMP1-6",57
18365,"csp_1_3","EMP2-2",60
18368,"csp_6_8","EMP1-6",60
18375,"csp_5_2","EMP1-6",60
18379,"csp_5_4","EMP1-6",60
18381,"csp_6_4","EMP1-6",64
18385,"csp_5_4","EMP1-6",60
18389,"csp_5_6","EMP1-6",60
18399,"csp_6_9","EMP1-5",60
18403,"csp_6_4","EMP1-6",60
18404,"csp_5_3","EMP1-6",60
18410,"csp_6_8","EMP1-6",60
18422,"csp_6_7","EMP1-6",60
18423,"csp_4_6","EMP1-6",60
18426,"csp_2_1","EMP2-1",60
18427,"csp_2_1","EMP2-1",56
18428,"csp_6_4","EMP1-6",60
18430,"csp_5_2","EMP1-6",54
18435,"csp_5_4","EMP1-6",65
18451,"csp_6_5","EMP1-6",60
18457,"csp_2_1","EMP2-1",57
18461,"csp_6_8","EMP1-6",65
18463,"csp_4_6","EMP1-6",60
18478,"csp_4_7","EMP1-6",60
18482,"csp_4_7","EMP1-6",66
18486,"csp_1_1","EMP2-1",61
18505,"csp_2_2","EMP2-1",60
18509,"csp_5_4","EMP1-6",57
18517,"csp_6_7","EMP1-6",60
18518,"csp_6_3","EMP1-6",65
18519,"csp_5_6","EMP1-6",64
18530,"csp_5_4","EMP1-6",60
18536,"csp_3_1","EMP2-2",65
18543,"csp_4_2","EMP1-6",59
18544,"csp_6_3","EMP1-6",54
18547,"csp_5_6","EMP1-6",65
18564,"csp_6_3","EMP1-6",60
18566,"csp_6_2","EMP1-5",60
18576,"csp_3_3","EMP1-6",59
18580,"csp_6_3","EMP1-6",64
18585,"csp_2_3","EMP2-2",65
18599,"csp_5_6","EMP1-5",60
18605,"csp_5_4","EMP1-6",60
18611,"csp_5_6","EMP1-6",65
18614,"csp_3_4","EMP1-6",60
18631,"csp_4_8","EMP1-6",63
18635,"csp_6_3","EMP1-6",59
18643,"csp_5_6","EMP1-5",59
18649,"csp_6_3","EMP1-6",60
18650,"csp_6_4","EMP1-6",60
18662,"csp_3_7","EMP1-6",60
18665,"csp_4_6","EMP1-6",60
18667,"csp_4_6","EMP1-6",60
18674,"csp_6_8","EMP1-6",60
18692,"csp_1_1","EMP2-2",62
18695,"csp_5_2","EMP1-6",56
18697,"csp_6_3","EMP1-6",65
18709,"csp_5_6","EMP1-5",60
18712,"csp_4_3","EMP1-6",60
18725,"csp_5_2","EMP1-6",65
18733,"csp_6_8","EMP1-6",60
18737,"csp_2_2","EMP2-1",60
18738,"csp_5_3","EMP1-6",60
18753,"csp_2_2","EMP2-1",60
18755,"csp_4_3","EMP2-1",60
18761,"csp_3_7","EMP1-6",60
18765,"csp_3_4","EMP1-6",60
18769,"csp_6_8","EMP1-6",60
18770,"csp_4_7","EMP1-6",57
18773,"csp_5_2","EMP1-6",65
18779,"csp_6_8","EMP1-6",61
18785,"csp_6_7","EMP1-5",60
18786,"csp_2_1","EMP2-1",60
18798,"csp_6_7","EMP1-2",65
18803,"csp_2_2","EMP2-2",60
18809,"csp_4_6","EMP1-6",60
18814,"csp_1_2","EMP2-2",60
18823,"csp_5_5","EMP1-6",60
18838,"csp_5_6","EMP1-6",60
18842,"csp_3_7","EMP1-6",64
18843,"csp_6_2","EMP1-6",62
18847,"csp_5_2","EMP1-6",60
18849,"csp_5_2","EMP1-5",54
18853,"csp_6_4","EMP1-6",56
18864,"csp_5_4","EMP1-6",60
18868,"csp_1_1","EMP2-1",57
18870,"csp_6_9","EMP1-6",60
18875,"csp_1_1","EMP2-1",60
18884,"csp_6_4","EMP1-6",59
18885,"csp_5_6","EMP1-6",65
18890,"csp_6_4","EMP1-6",65
18896,"csp_4_2","EMP1-5",65
18901,"csp_6_7","EMP1-6",65
18927,"csp_6_7","EMP1-6",60
18929,"csp_6_4","EMP1-6",59
18938,"csp_6_4","EMP1-6",65
18949,"csp_1_1","EMP2-1",60
18968,"csp_5_5","EMP1-6",60
18977,"csp_5_4","EMP1-6",61
18990,"csp_4_3","EMP1-6",60
18999,"csp_6_8","EMP1-6",60
19004,"csp_2_2","EMP2-1",60
19014,"csp_5_6","EMP1-6",54
19033,"csp_5_5","EMP1-6",54
19039,"csp_1_1","EMP2-1",55
19041,"csp_5_2","EMP1-6",60
19045,"csp_3_8","EMP1-6",61
19046,"csp_5_4","EMP1-6",56
19047,"csp_3_7","EMP1-6",60
19053,"csp_4_6","EMP1-6",60
19056,"csp_5_2","EMP1-6",60
19059,"csp_2_2","EMP2-1",60
19066,"csp_6_2","EMP1-6",60
19077,"csp_6_2","EMP1-6",64
19081,"csp_3_7","EMP1-6",60
19105,"csp_5_2","EMP1-6",55
19122,"csp_6_8","EMP1-6",60
19126,"csp_5_2","EMP1-6",60
19127,"csp_6_2","EMP1-6",60
19141,"csp_5_2","EMP1-6",58
19148,"csp_5_6","EMP1-6",60
19151,"csp_6_8","EMP1-6",60
19152,"csp_6_4","EMP1-6",60
19161,"csp_1_1","EMP2-1",60
19169,"csp_1_1","EMP2-1",60
19174,"csp_6_5","EMP1-6",56
19182,"csp_2_2","EMP2-1",56
19184,"csp_2_3","EMP2-2",58
19193,"csp_5_5","EMP1-6",58
19195,"csp_6_9","EMP1-5",54
19200,"csp_5_6","EMP1-6",60
19205,"csp_6_8","EMP1-6",60
19207,"csp_3_7","EMP1-6",60
19208,"csp_5_6","EMP1-6",60
19209,"csp_5_2","EMP1-2",60
19212,"csp_5_4","EMP1-6",61
19215,"csp_3_3","EMP1-3",65
19224,"csp_5_6","EMP1-6",65
19225,"csp_5_2","EMP1-6",65
19239,"csp_4_6","EMP1-6",60
19241,"csp_6_7","EMP1-6",65
19250,"csp_5_2","EMP1-6",60
19256,"csp_5_2","EMP1-5",63
19262,"csp_6_3","EMP1-6",60
19274,"csp_4_6","EMP1-6",65
19283,"csp_5_2","EMP1-6",60
19290,"csp_6_7","EMP1-6",58
19296,"csp_5_6","EMP1-6",65
19297,"csp_6_2","EMP1-6",58
19300,"csp_6_4","EMP1-6",60
19303,"csp_5_6","EMP1-6",60
19315,"csp_2_2","EMP2-1",65
19325,"csp_5_6","EMP1-6",60
19332,"csp_1_3","EMP2-2",61
19334,"csp_6_2","EMP1-6",59
19343,"csp_6_4","EMP1-5",65
19346,"csp_5_6","EMP1-6",65
19351,"csp_5_6","EMP1-5",60
19355,"csp_5_6","EMP1-5",61
19366,"csp_5_2","EMP1-6",62
19372,"csp_6_8","EMP1-6",61
19380,"csp_5_6","EMP1-6",55
19388,"csp_3_1","EMP2-1",57
19390,"csp_5_6","EMP1-6",60
19392,"csp_6_9","EMP1-5",61
19394,"csp_6_7","EMP1-5",59
19405,"csp_5_2","EMP1-6",60
19406,"csp_5_2","EMP1-6",53
19433,"csp_1_1","EMP2-1",60
19435,"csp_6_3","EMP1-6",60
19438,"csp_1_1","EMP2-2",62
19439,"csp_4_7","EMP1-6",65
19448,"csp_4_2","EMP1-6",60
19470,"csp_3_3","EMP1-6",65
19478,"csp_6_3","EMP1-6",67
19479,"csp_6_2","EMP1-6",62
19480,"csp_6_3","EMP1-6",65
19483,"csp_5_2","EMP1-6",55
19484,"csp_4_6","EMP1-6",64
19490,"csp_5_6","EMP1-5",65
19494,"csp_5_2","EMP1-6",60
19499,"csp_6_3","EMP1-6",60
19520,"csp_6_7","EMP1-6",62
19521,"csp_4_4","EMP1-6",60
19533,"csp_3_8","EMP1-6",60
19535,"csp_5_2","EMP1-6",59
19555,"csp_5_2","EMP1-6",60
19559,"csp_6_8","EMP1-6",65
19575,"csp_5_2","EMP1-6",60
19593,"csp_6_4","EMP1-6",60
19602,"csp_5_6","EMP1-6",60
19609,"csp_4_6","EMP1-6",60
19623,"csp_5_5","EMP1-6",60
19635,"csp_3_4","EMP1-6",65
19637,"csp_5_6","EMP1-2",60
19641,"csp_5_6","EMP1-6",65
19656,"csp_6_3","EMP1-6",60
19662,"csp_5_4","EMP1-6",62
19670,"csp_4_2","EMP2-1",63
19684,"csp_5_2","EMP1-5",54
19685,"csp_6_7","EMP1-5",63
19692,"csp_5_4","EMP1-6",59
19712,"csp_5_6","EMP1-6",60
19727,"csp_6_3","EMP1-6",55
19734,"csp_4_2","EMP1-6",51
19737,"csp_4_7","EMP1-6",60
19738,"csp_6_9","EMP1-6",60
19741,"csp_5_6","EMP1-6",60
19744,"csp_4_2","EMP2-1",56
19750,"csp_6_5","EMP1-6",60
19762,"csp_6_3","EMP1-6",60
19764,"csp_5_2","EMP1-6",60
19775,"csp_4_3","EMP2-2",56
19783,"csp_6_2","EMP1-6",60
19784,"csp_2_1","EMP2-2",60
19785,"csp_6_8","EMP1-5",65
19787,"csp_5_4","EMP1-6",62
19788,"csp_6_5","EMP1-6",63
19790,"csp_4_7","EMP1-6",57
19798,"csp_4_6","EMP1-6",60
19799,"csp_6_7","EMP1-6",63
19806,"csp_5_4","EMP1-5",65
19810,"csp_6_7","EMP1-5",60
19812,"csp_6_3","EMP1-6",63
19815,"csp_5_6","EMP1-6",63
19826,"csp_5_4","EMP1-6",60
19828,"csp_1_1","EMP2-1",60
19853,"csp_4_7","EMP1-6",60
19857,"csp_6_4","EMP1-6",65
19864,"csp_5_6","EMP1-6",60
19871,"csp_6_7","EMP1-6",60
19872,"csp_3_7","EMP1-6",60
19877,"csp_3_3","EMP1-6",65
19882,"csp_3_8","EMP1-6",57
19894,"csp_4_8","EMP1-6",65
19896,"csp_2_1","EMP2-1",60
19901,"csp_5_2","EMP1-6",60
19907,"csp_5_4","EMP1-6",60
19913,"csp_5_2","EMP1-6",65
19927,"csp_6_8","EMP1-6",65
19933,"csp_5_5","EMP1-6",60
19940,"csp_5_4","EMP1-6",60
19941,"csp_6_9","EMP1-6",56
19945,"csp_5_4","EMP1-6",60
19946,"csp_6_5","EMP1-5",60
19950,"csp_5_2","EMP1-6",60
19960,"csp_2_1","EMP2-2",60
19964,"csp_6_7","EMP1-6",60
19980,"csp_6_7","EMP1-6",60
19985,"csp_5_6","EMP1-6",59
19992,"csp_1_1","EMP2-1",60
20024,"csp_4_7","EMP1-6",55
20025,"csp_6_7","EMP1-6",62
20030,"csp_5_5","EMP1-6",57
20032,"csp_2_3","EMP2-2",60
20038,"csp_4_6","EMP1-6",65
20039,"csp_6_7","EMP1-6",65
20041,"csp_4_6","EMP1-6",60
20051,"csp_5_6","EMP1-6",57
20068,"csp_5_6","EMP1-6",60
20070,"csp_5_4","EMP1-5",59
20084,"csp_5_2","EMP1-6",60
20085,"csp_6_2","EMP1-6",63
20086,"csp_4_6","EMP1-6",60
20088,"csp_5_2","EMP1-6",65
20090,"csp_4_2","EMP1-6",56
20096,"csp_6_4","EMP1-6",65
20104,"csp_6_3","EMP1-6",61
20108,"csp_2_2","EMP2-2",52
20116,"csp_5_6","EMP1-6",65
20125,"csp_3_4","EMP1-6",60
20127,"csp_6_2","EMP1-6",57
20131,"csp_6_9","EMP1-6",65
20135,"csp_6_9","EMP1-5",60
20139,"csp_6_8","EMP1-6",60
20146,"csp_5_2","EMP1-6",64
20147,"csp_1_3","EMP2-1",58
20152,"csp_4_5","EMP1-6",60
20156,"csp_3_7","EMP1-6",60
20166,"csp_6_5","EMP1-6",63
20170,"csp_5_5","EMP1-6",60
20171,"csp_5_6","EMP1-6",65
20173,"csp_4_2","EMP1-5",60
20175,"csp_4_3","EMP1-6",56
20180,"csp_5_4","EMP1-6",65
20182,"csp_6_8","EMP1-6",52
20187,"csp_5_2","EMP1-6",48
20190,"csp_1_1","EMP2-1",54
20192,"csp_1_1","EMP2-2",60
20193,"csp_6_7","EMP1-2",60
20204,"csp_4_5","EMP1-6",60
20209,"csp_5_2","EMP1-6",63
20221,"csp_1_1","EMP2-1",56
20223,"csp_5_6","EMP1-2",60
20233,"csp_5_6","EMP1-6",60
20236,"csp_4_3","EMP1-6",60
20238,"csp_4_7","EMP1-6",60
20240,"csp_2_2","EMP2-1",65
20243,"csp_6_8","EMP1-6",65
20263,"csp_1_1","EMP2-1",57
20267,"csp_4_5","EMP1-6",60
20287,"csp_5_6","EMP1-6",59
20288,"csp_6_4","EMP1-6",57
20290,"csp_1_1","EMP2-1",61
20294,"csp_1_1","EMP2-1",60
20300,"csp_5_2","EMP1-6",60
20303,"csp_6_8","EMP1-6",61
20304,"csp_5_4","EMP1-6",60
20307,"csp_3_5","EMP1-6",60
20318,"csp_4_3","EMP1-6",59
20320,"csp_4_6","EMP1-6",60
20322,"csp_6_7","EMP1-6",60
20328,"csp_1_1","EMP2-1",60
20343,"csp_5_5","EMP1-5",60
20345,"csp_3_8","EMP1-6",60
20367,"csp_4_5","EMP1-6",60
20376,"csp_5_6","EMP1-6",64
20379,"csp_5_2","EMP1-6",60
20380,"csp_4_2","EMP1-6",54
20383,"csp_4_8","EMP1-6",60
20392,"csp_5_5","EMP1-6",63
20396,"csp_2_1","EMP2-1",60
20401,"csp_5_2","EMP1-6",60
20403,"csp_1_1","EMP2-1",60
20404,"csp_5_2","EMP1-6",60
20406,"csp_6_4","EMP1-6",63
20407,"csp_4_3","EMP1-6",60
20412,"csp_5_4","EMP1-6",59
20414,"csp_4_6","EMP1-6",58
20415,"csp_4_5","EMP1-6",60
20417,"csp_5_6","EMP1-6",60
20419,"csp_5_2","EMP1-6",55
20427,"csp_5_6","EMP1-6",65
20435,"csp_4_3","EMP1-6",60
20445,"csp_3_1","EMP2-2",60
20454,"csp_6_2","EMP1-6",60
20458,"csp_4_6","EMP1-6",57
20473,"csp_2_1","EMP2-1",60
20479,"csp_5_2","EMP1-6",62
20489,"csp_2_1","EMP2-1",58
20491,"csp_5_2","EMP1-5",62
20497,"csp_5_4","EMP1-6",60
20510,"csp_6_4","EMP1-6",60
20520,"csp_5_2","EMP1-6",60
20541,"csp_5_4","EMP1-6",60
20542,"csp_6_2","EMP1-6",58
20546,"csp_6_2","EMP1-2",54
20555,"csp_5_6","EMP1-6",58
20556,"csp_3_4","EMP1-6",65
20564,"csp_6_3","EMP1-6",60
20575,"csp_6_7","EMP1-6",65
20576,"csp_5_2","EMP1-3",57
20584,"csp_4_2","EMP1-5",60
20585,"csp_3_4","EMP1-6",60
20587,"csp_5_4","EMP1-6",60
20595,"csp_6_5","EMP1-6",63
20596,"csp_1_1","EMP2-1",60
20603,"csp_6_2","EMP1-6",62
20612,"csp_5_6","EMP1-6",61
20622,"csp_5_2","EMP1-6",55
20624,"csp_6_8","EMP1-6",60
20628,"csp_6_2","EMP1-6",57
20631,"csp_5_2","EMP1-6",60
20635,"csp_6_2","EMP1-6",60
20636,"csp_5_4","EMP1-6",60
20638,"csp_6_2","EMP1-6",60
20643,"csp_5_6","EMP1-6",60
20648,"csp_5_6","EMP1-6",61
20651,"csp_6_3","EMP1-6",60
20657,"csp_1_1","EMP2-1",63
20660,"csp_5_2","EMP1-6",60
20666,"csp_3_4","EMP1-6",65
20671,"csp_2_1","EMP2-2",58
20685,"csp_5_2","EMP1-6",61
20696,"csp_6_4","EMP1-6",60
20701,"csp_5_2","EMP1-6",55
20711,"csp_4_6","EMP1-6",65
20722,"csp_4_8","EMP1-6",60
20728,"csp_3_8","EMP1-6",65
20742,"csp_2_1","EMP2-2",65
20752,"csp_1_2","EMP2-1",60
20766,"csp_6_4","EMP1-6",60
20768,"csp_5_6","EMP1-6",64
20778,"csp_5_3","EMP1-6",60
20782,"csp_6_2","EMP1-6",60
20791,"csp_5_2","EMP1-6",60
20795,"csp_1_1","EMP2-1",55
20798,"csp_6_5","EMP1-6",59
20803,"csp_4_6","EMP1-6",60
20814,"csp_5_2","EMP1-6",58
20829,"csp_5_4","EMP1-6",63
20847,"csp_6_2","EMP1-6",60
20861,"csp_5_2","EMP1-6",60
20863,"csp_6_4","EMP1-6",55
20876,"csp_6_3","EMP1-6",60
20886,"csp_5_6","EMP1-6",60
20902,"csp_5_3","EMP1-6",60
20903,"csp_4_6","EMP1-6",65
20904,"csp_4_5","EMP1-6",58
20906,"csp_5_2","EMP1-6",64
20911,"csp_5_2","EMP1-6",65
20912,"csp_6_2","EMP1-6",60
20913,"csp_3_4","EMP1-6",60
20916,"csp_5_4","EMP1-6",65
20918,"csp_4_5","EMP1-6",56
20926,"csp_4_6","EMP1-5",64
20935,"csp_4_6","EMP1-6",60
20936,"csp_6_8","EMP1-6",60
20939,"csp_6_7","EMP1-6",60
20944,"csp_5_6","EMP1-6",60
20946,"csp_6_2","EMP1-6",57
20947,"csp_2_1","EMP2-2",60
20955,"csp_3_4","EMP1-6",60
20965,"csp_4_2","EMP1-6",39
20967,"csp_6_5","EMP1-6",56
20973,"csp_2_1","EMP2-2",60
20982,"csp_5_2","EMP1-6",60
20987,"csp_4_8","EMP1-6",60
20989,"csp_4_2","EMP1-6",60
20994,"csp_4_8","EMP1-6",54
20995,"csp_4_2","EMP1-6",60
20999,"csp_4_3","EMP1-6",60
21007,"csp_2_2","EMP2-2",60
21012,"csp_5_2","EMP1-5",60
21018,"csp_3_7","EMP1-6",56
21034,"csp_6_4","EMP1-6",63
21036,"csp_4_6","EMP1-6",63
21038,"csp_2_1","EMP2-1",60
21048,"csp_6_2","EMP1-6",64
21050,"csp_5_6","EMP1-6",60
21056,"csp_6_4","EMP1-6",60
21064,"csp_5_3","EMP1-6",57
21091,"csp_4_3","EMP1-6",60
21102,"csp_4_3","EMP1-6",60
21103,"csp_6_5","EMP1-6",59
21106,"csp_2_1","EMP2-1",51
21110,"csp_5_5","EMP1-6",60
21113,"csp_5_2","EMP1-6",61
21123,"csp_4_6","EMP1-6",65
21127,"csp_3_8","EMP1-6",60
21128,"csp_5_6","EMP1-6",63
21130,"csp_5_5","EMP1-5",60
21148,"csp_6_3","EMP1-6",55
21149,"csp_6_3","EMP1-6",56
21151,"csp_5_6","EMP1-6",58
21168,"csp_4_3","EMP1-6",60
21173,"csp_4_6","EMP1-6",60
21175,"csp_2_2","EMP2-2",61
21179,"csp_3_8","EMP1-6",55
21181,"csp_3_4","EMP1-6",55
21191,"csp_1_3","EMP2-2",60
21192,"csp_4_2","EMP2-1",65
21193,"csp_4_3","EMP2-1",57
21203,"csp_1_1","EMP2-1",60
21207,"csp_6_3","EMP1-6",60
21213,"csp_4_2","EMP1-6",60
21214,"csp_6_9","EMP1-5",65
21215,"csp_5_6","EMP1-6",60
21216,"csp_4_6","EMP1-5",60
21217,"csp_5_4","EMP1-6",58
21218,"csp_6_3","EMP1-6",60
21219,"csp_6_9","EMP1-6",51
21227,"csp_6_3","EMP1-2",62
21228,"csp_4_3","EMP1-6",60
21230,"csp_5_4","EMP1-6",65
21232,"csp_6_4","EMP1-6",57
21234,"csp_6_4","EMP1-6",60
21235,"csp_4_6","EMP1-6",60
21261,"csp_5_4","EMP1-6",60
21263,"csp_1_1","EMP2-2",64
21266,"csp_6_4","EMP1-6",60
21270,"csp_5_2","EMP1-6",65
21276,"csp_6_4","EMP1-6",60
21280,"csp_5_4","EMP1-6",59
21281,"csp_5_6","EMP1-6",60
21308,"csp_5_2","EMP1-6",58
21311,"csp_5_2","EMP1-6",61
21319,"csp_4_3","EMP1-6",65
21326,"csp_6_5","EMP1-6",60
21328,"csp_2_1","EMP2-1",56
21338,"csp_4_5","EMP1-6",59
21352,"csp_5_3","EMP1-6",63
21354,"csp_5_2","EMP1-6",65
21356,"csp_2_1","EMP2-2",60
21369,"csp_5_2","EMP1-6",60
21379,"csp_5_6","EMP1-6",60
21410,"csp_6_3","EMP1-6",62
21418,"csp_4_3","EMP1-6",60
21425,"csp_5_2","EMP1-6",60
21433,"csp_6_3","EMP1-6",60
21445,"csp_3_7","EMP1-6",60
21451,"csp_6_2","EMP1-6",60
21455,"csp_5_4","EMP1-6",55
21464,"csp_5_2","EMP1-6",60
21472,"csp_6_2","EMP1-6",63
21478,"csp_5_4","EMP1-6",60
21480,"csp_5_6","EMP1-5",55
